Point (129.82668499999999767 32.71789299999999656),42201,神ノ島愛児園,長崎県長崎市神ノ島町2丁目131番地,32.717893,129.826685,0,0,0,0,0,1
Point (129.82678805000000466 32.72181839910000178),42201,神の島公園,長崎県長崎市神の島町1丁目273番地2,32.7218184,129.8267881,0,0,0,0,0,1
Point (129.82931537700000035 32.7206855757000028),42201,神ノ島公民館,長崎県長崎市神ノ島町1丁目351番地,32.72068558,129.8293154,0,0,0,0,0,1
Point (129.87853699999999435 32.73745100000000008),42201,仁田・佐古地区ふれあいセンター,長崎県長崎市稲田町12番14号,32.737451,129.878537,0,0,0,0,0,1
Point (129.87847055000000296 32.737671219100001),42201,仁田中央公園,長崎県長崎市稲田町53番地2,32.73767122,129.8784706,0,0,0,0,0,1
Point (129.89548756499999627 32.77732048570000245),42201,仁田木場集会所,長崎県長崎市西山4丁目702番1号,32.77732049,129.8954876,0,0,0,0,0,1
Point (129.85862525999999662 32.74597353000000055),42201,水の浦公園,長崎県長崎市水の浦町4番地,32.74597353,129.8586253,0,0,0,0,0,1
Point (129.88016346300000237 32.72209149649999915),42201,星取町公民館,長崎県長崎市星取1丁目9番4号,32.7220915,129.8801635,0,0,0,0,0,1
Point (129.8210899999999981 32.65953400000000073),42201,晴海台地区公民館,長崎県長崎市晴海台町41番地2,32.659534,129.82109,0,0,0,0,0,1
Point (129.95672554800000853 32.81177760349999772),42201,正念公民館,長崎県長崎市古賀町1689番地,32.8117776,129.9567255,0,0,0,0,0,1
Point (129.89910004999998705 32.75091394780000087),42201,聖母の騎士教会,長崎県長崎市本河内2丁目2番1号,32.75091395,129.8991001,0,0,0,0,0,1
Point (129.78594312999999261 32.85734582820000327),42201,西海コミュニティセンター,長崎県長崎市西海町1506番地2,32.85734583,129.7859431,0,0,0,0,0,1
Point (129.73632172399999263 32.81496998770000317),42201,西樫山公民館,長崎県長崎市樫山町1856番地,32.81496999,129.7363217,0,0,0,0,0,1
Point (129.86144600000000082 32.74877099999999785),42201,西公民館,長崎県長崎市丸尾町5番5号,32.748771,129.861446,0,0,0,0,0,1
